Date,Open,High,Low,Close,Adj Close,Volume
2019-02-22,0.150000,0.150000,0.125000,0.125000,0.125000,11600
2019-02-25,0.125000,0.125000,0.125000,0.125000,0.125000,0
2019-02-26,0.125000,0.125000,0.125000,0.125000,0.125000,2400
2019-02-27,0.125000,0.125000,0.125000,0.125000,0.125000,26000
2019-02-28,0.125000,0.125000,0.125000,0.125000,0.125000,0
2019-03-01,0.125000,0.125000,0.125000,0.125000,0.125000,0
2019-03-04,0.125000,0.125000,0.125000,0.125000,0.125000,0
2019-03-05,0.125000,0.125000,0.125000,0.125000,0.125000,0
2019-03-06,0.125000,0.125000,0.125000,0.125000,0.125000,0
2019-03-07,0.125000,0.125000,0.125000,0.125000,0.125000,0
2019-03-08,0.125000,0.125000,0.125000,0.125000,0.125000,0
2019-03-11,0.125000,0.125000,0.125000,0.125000,0.125000,0
2019-03-12,0.100000,0.100000,0.100000,0.100000,0.100000,400
2019-03-13,0.100000,0.100000,0.100000,0.100000,0.100000,0
2019-03-14,0.100000,0.100000,0.100000,0.100000,0.100000,0
2019-03-15,0.100000,0.100000,0.100000,0.100000,0.100000,0
2019-03-18,0.100000,0.100000,0.100000,0.100000,0.100000,0
2019-03-19,0.100000,0.100000,0.100000,0.100000,0.100000,0
2019-03-20,0.100000,0.100000,0.100000,0.100000,0.100000,400
2019-03-21,0.100000,0.100000,0.100000,0.100000,0.100000,0
2019-03-22,0.100000,0.100000,0.100000,0.100000,0.100000,0
2019-03-25,0.100000,0.100000,0.100000,0.100000,0.100000,0
2019-03-26,0.100000,0.100000,0.100000,0.100000,0.100000,0
2019-03-27,0.100000,0.100000,0.100000,0.100000,0.100000,0
2019-03-28,0.100000,0.100000,0.100000,0.100000,0.100000,0
2019-03-29,0.100000,0.100000,0.100000,0.100000,0.100000,5720
2019-04-01,0.100000,0.100000,0.100000,0.100000,0.100000,0
2019-04-02,0.100000,0.100000,0.100000,0.100000,0.100000,0
2019-04-03,0.100000,0.100000,0.100000,0.100000,0.100000,10000
2019-04-04,0.125000,0.125000,0.075000,0.075000,0.075000,13480
2019-04-05,0.033333,0.033333,0.033333,0.033333,0.033333,2280
2019-04-08,0.033333,0.033333,0.033333,0.033333,0.033333,0
2019-04-09,0.100000,0.100000,0.100000,0.100000,0.100000,7200
2019-04-10,0.091667,0.100000,0.091667,0.100000,0.100000,3120
2019-04-11,0.100000,0.100000,0.100000,0.100000,0.100000,0
2019-04-12,0.083333,0.083333,0.083333,0.083333,0.083333,3960
2019-04-15,0.083333,0.083333,0.083333,0.083333,0.083333,0
2019-04-16,0.083333,0.083333,0.083333,0.083333,0.083333,0
2019-04-17,0.083333,0.083333,0.083333,0.083333,0.083333,0
2019-04-18,0.083333,0.083333,0.083333,0.083333,0.083333,0
2019-04-22,0.083333,0.083333,0.083333,0.083333,0.083333,0
2019-04-23,0.083333,0.083333,0.083333,0.083333,0.083333,0
2019-04-24,0.083333,0.083333,0.083333,0.083333,0.083333,0
2019-04-25,0.083333,0.083333,0.083333,0.083333,0.083333,0
